#,case,U1,U2,U3,U4,U5,U6,U7,V8,U9,Y1,Y2,Y1+Y2,Y3,Y1+Y2+Y3
6020,6021,13.57586329,0.829187206,6.419315015,0.785861496,11.10948913,0.782391914,23.42425482,25.86646765,18,57822.64918,6687.75822,64510.4074,39168.83172,103679.2391
46088,46089,14.22554504,0.789206605,8.536719568,0.964854433,12.90176562,0.94198586,25.4584722,26.51196307,19,60223.78729,13605.25356,73829.04085,59745.37212,133574.413
15242,15243,11.80561617,0.802827638,4.913504881,0.93734858,10.83614471,0.855094788,25.13607857,25.49491085,17,50885.9306,5361.9498,56247.8804,37959.33066,94207.21106
45307,45308,14.29059729,0.813188851,4.939092515,0.828691717,12.55401543,0.792829749,24.62402482,22.95848188,19,56467.6353,6760.73481,63228.37011,48929.78826,112158.1584
26550,26551,11.98350691,0.915459169,5.297223518,0.796181379,13.38598335,0.814976796,25.35427919,27.94394353,17,54048.57432,4910.10447,58958.67879,44691.50856,103650.1874
6034,6035,13.56450421,0.814277428,6.948776077,0.872788378,13.34464306,0.768097532,24.69432722,23.29174449,17,49646.54174,7060.69518,56707.23692,41990.67168,98697.9086
7905,7906,14.92808269,0.90370049,5.88198233,0.95380943,13.60121228,0.783577693,25.34705358,21.87162153,17,46354.03106,6531.54051,52885.57157,43660.54623,96546.1178
32225,32226,12.18538344,0.839480938,5.416438122,0.872128017,13.00146215,0.890391648,24.73951927,24.54504883,17,53756.04339,5499.51543,59255.55882,47424.50262,106680.0614
6017,6018,15.22608225,0.892939155,8.573185667,0.861136251,13.69686836,0.849862148,24.66199074,23.92919419,19,59838.72844,12194.60826,72033.3367,57224.30349,129257.6402
21879,21880,13.33780995,0.728900054,6.213235531,0.874643315,10.35062059,0.987786714,25.15397834,25.54919666,17,48911.65175,6326.72733,55238.37908,41885.05395,97123.43303
2791,2792,13.29362721,0.803961233,5.922770793,0.824196503,12.10542208,0.802173855,25.712914,21.33621416,18,49189.22243,6471.44772,55660.67015,43759.32639,99419.99654
42605,42606,14.64869698,0.784760674,5.902260205,0.723785733,12.55649991,0.769530262,24.57924148,23.26459497,19,55695.39537,7056.38205,62751.77742,47501.24952,110253.0269
5823,5824,13.81095954,0.852434119,5.955995057,0.867064448,13.88758541,0.976318001,23.85953326,26.7636395,17,57504.81063,6012.23508,63517.04571,55545.32853,119062.3742
15387,15388,14.71239443,0.762585885,4.669062853,0.93225665,13.39092017,0.809283713,25.15645275,24.4354536,17,47194.80801,5067.519,52262.32701,44395.68147,96658.00848
29561,29562,14.84571682,0.815894753,5.58059793,0.744386139,11.68318577,0.911077398,24.70441233,22.2764115,19,56005.29109,6861.71568,62867.00677,52327.17765,115194.1844
39475,39476,14.26174483,0.898229149,7.860183347,0.869059787,11.42205224,0.84413219,24.71246683,27.95980419,19,60702.51856,11283.2985,71985.81706,47398.58133,119384.3984
292,293,15.80060754,0.780722216,8.547055083,0.834755488,11.4167826,0.798093119,24.7105611,21.03162656,17,44682.82671,8306.27088,52989.09759,37327.31814,90316.41573
16957,16958,13.8662152,0.872483813,6.319822617,0.813916526,12.16489048,0.918625102,25.03259981,22.44583385,18,53612.93402,6819.15336,60432.08738,50358.02616,110790.1135
30860,30861,12.41162584,0.899087377,5.617782694,0.838559099,13.93881246,0.937953129,24.87151807,22.37682811,19,63830.80221,7781.30508,71612.10729,64271.38566,135883.493
14073,14074,12.4354594,0.855676195,7.673962985,0.898844288,10.93848065,0.968861316,24.17268546,23.48293191,17,54060.68422,8030.34828,62091.0325,43415.82924,105506.8617
21856,21857,11.70783042,0.842715302,8.100160307,0.8207335,13.99753751,0.950592536,23.89200062,22.10959557,18,63648.13565,8813.35959,72461.49524,59960.9109,132422.4061
22079,22080,13.01447206,0.888150285,4.467246533,0.80342611,11.92868046,0.883022431,25.34653349,25.89330723,19,59357.24165,5928.42825,65285.6699,51781.5291,117067.199
17023,17024,13.11178293,0.873701298,7.041967733,0.843416391,13.09733994,0.711380186,24.67449593,21.15993921,18,53088.39986,7873.75452,60962.15438,41986.24737,102948.4018
8739,8740,13.13122639,0.774791126,4.559163473,0.734838908,12.46981368,0.739482258,25.12457705,26.44493719,19,57318.71275,5533.89621,62852.60896,45331.32984,108183.9388
15825,15826,14.59193007,0.845323792,4.296436179,0.773494507,13.3541633,0.78355429,23.3025402,25.39565763,18,58123.86087,4405.66446,62529.52533,47152.85064,109682.376
2741,2742,13.9131103,0.870469728,7.632208893,0.797523338,10.93403209,0.870004163,23.65367099,25.40079148,17,53069.77503,7086.37122,60156.14625,38970.06804,99126.21429
18048,18049,11.59878177,0.771457516,6.958919596,0.811914229,11.69148875,0.729097624,24.49127413,27.64544516,18,58934.61159,7490.27508,66424.88667,38412.9516,104837.8383
49936,49937,13.1496066,0.920909327,5.757597305,0.789173683,13.79876842,0.979679362,24.39636144,27.32896484,17,57558.53237,5289.85938,62848.39175,55380.10524,118228.497
17372,17373,13.76565831,0.83994032,5.657950397,0.824329863,12.88830202,0.858640862,24.48627469,24.77141286,18,56267.73693,6183.09585,62450.83278,49868.86032,112319.6931
22021,22022,13.24301971,0.838223099,4.807632561,0.800992666,12.63601637,0.897527652,25.42918013,25.07109957,19,58808.62503,6360.82689,65169.45192,55753.06509,120922.517
46364,46365,11.93616769,0.806858481,5.151529429,0.769150591,12.74431546,0.924570514,23.73494079,25.87000976,18,63283.32137,5252.8299,68536.15127,53098.07034,121634.2216
23537,23538,11.88442464,0.954615886,6.417258888,0.887570189,12.98516035,0.801456088,25.84645651,21.55407282,17,49086.87797,6631.05315,55717.93112,42634.04418,98351.9753
45499,45500,13.73561404,0.975227994,6.684932317,0.777870318,12.70571577,0.896941945,23.87110501,26.9071882,17,56225.25745,6053.88834,62279.14579,46686.67617,108965.822
40185,40186,14.45743518,0.763737301,6.087708955,0.81305585,13.89799707,0.885146022,24.77249938,26.1079937,18,56038.33989,6561.75531,62600.0952,55435.67235,118035.7676
9613,9614,13.45213297,0.893493931,7.458027507,0.872208927,13.24163842,0.730087688,23.78064159,24.45055387,19,63001.72641,10744.79817,73746.52458,47525.58813,121272.1127
43281,43282,11.53338725,0.719834542,8.096734299,0.872775528,13.90735632,0.781802573,25.30153673,25.8861326,18,57824.43133,9368.24589,67192.67722,48996.36546,116189.0427
37891,37892,10.90255398,0.89683281,6.054031176,0.800536259,12.36807486,0.909744187,23.57563573,24.09769688,18,65625.65071,6424.97448,72050.62519,50704.15893,122754.7841
26178,26179,14.93367475,0.88209301,7.902333437,0.877246601,13.85774098,0.850663164,25.37127834,22.47244439,17,48003.91392,8070.62814,56074.54206,48292.48488,104367.0269
45892,45893,14.17363779,0.821288524,5.894204932,0.900054398,10.62782376,0.853402032,24.80660626,26.26373613,17,48538.88483,6176.24193,54715.12676,37155.87531,91871.00207
20933,20934,12.16257519,0.777703859,6.73198864,0.74250149,12.6381673,0.754098863,24.64166975,26.29192857,17,52412.99008,5819.30181,58232.29189,39042.8844,97275.17629
40971,40972,14.22016772,0.755822411,5.718264213,0.801541872,11.19058088,0.890190832,24.00042514,23.53542058,18,54300.96927,6076.25841,60377.22768,44890.86084,105268.0885
22224,22225,12.20488347,0.853877294,5.735881323,0.720777326,12.08185883,0.856872688,25.06833894,23.98045223,18,55713.3335,5480.84046,61194.17396,46652.21037,107846.3843
24381,24382,11.85675898,0.81768455,5.591625539,0.788944843,12.0887187,0.998585382,25.57944449,22.28121874,18,55442.73446,5848.30998,61291.04444,54398.59185,115689.6363
34855,34856,14.24510117,0.855113708,6.940320505,0.822134995,12.62304881,0.852598937,25.05553059,21.06140537,17,47381.71358,6642.82842,54024.542,44089.84164,98114.38364
48577,48578,13.20349796,0.833800863,5.521464264,0.933494403,13.04065611,0.798812369,25.4202227,24.83156871,17,48892.53533,6000.62331,54893.15864,42675.01728,97568.17592
38536,38537,14.33347787,0.753677066,6.115021426,0.94392915,12.53019221,0.950404752,23.41200386,23.98250293,17,54149.42657,6719.97426,60869.40083,48786.06849,109655.4693
31755,31756,11.12192966,0.897303829,5.214094988,0.835785299,13.62501083,0.792881599,23.82113721,25.63984958,19,69990.81622,7198.25754,77189.07376,53107.51083,130296.5846
7753,7754,12.43588909,0.835692147,5.112384533,0.827821812,13.85799207,0.932566422,24.92512621,27.76432555,18,61218.32727,5610.55809,66828.88536,58237.43778,125066.3231
46638,46639,12.7515212,0.870079113,5.345286189,0.968404838,12.74919516,0.749659581,24.01577044,27.7837121,17,55068.98545,6026.40399,61095.38944,39154.02189,100249.4113
43834,43835,11.67421794,0.840581763,6.390193533,0.805042987,14.36480303,0.935526427,24.72781094,24.42195541,18,62214.38671,6819.912,69034.29871,60558.89253,129593.1912
26235,26236,11.4631061,0.71649861,6.064608281,0.902601816,12.66119167,0.7045582,24.15477538,23.22004306,19,61658.78537,9041.75601,70700.54138,43853.29311,114553.8345
44229,44230,13.41419252,0.880102977,7.727823744,0.789134189,12.40362759,0.724672563,24.87596461,23.08388119,17,48314.07669,7099.67358,55413.75027,36823.07433,92236.8246
49596,49597,11.54282705,0.717781018,6.905595321,0.862094441,12.694178,0.930763469,24.90915616,21.92959853,19,61962.16289,9833.53746,71795.70035,58083.75105,129879.4514
18552,18553,13.18868127,0.861313603,4.868035024,0.764858989,12.80056028,0.925800862,25.65090742,21.80364065,17,48095.42378,4334.76432,52430.1881,48548.52588,100978.714
43136,43137,14.73928465,0.804620995,5.765234538,0.78704641,13.41844307,0.705483962,25.36778281,25.19241365,17,45718.21444,5282.59998,51000.81442,38780.98029,89781.79471
36672,36673,15.20680484,0.804242134,7.061346137,0.815583461,11.15195856,0.846380456,23.76067377,23.39290389,19,58110.74817,9512.82894,67623.57711,46401.01878,114024.5959
43649,43650,12.81942742,0.784084562,6.166445664,0.831941447,10.63052693,0.737235463,25.00160249,25.82056789,17,48097.88064,5972.5242,54070.40484,32106.31842,86176.72326
3940,3941,13.2927599,0.844784625,6.493965345,0.886851407,11.87109424,0.740544199,24.86255975,26.37377989,18,54356.80452,7634.95623,61991.76075,39615.38946,101607.1502
31496,31497,14.32732029,0.900338296,5.182618224,0.726057888,12.11583978,0.845724448,24.14296417,26.76238624,18,56869.47797,4988.45694,61857.93491,46174.7544,108032.6893
26593,26594,13.61724375,0.82157718,4.47176962,0.821349664,12.89059035,0.777066339,24.10312873,29.31114506,18,58771.79284,4869.15099,63640.94383,45139.11924,108780.0631
23921,23922,14.96663439,0.762347905,7.148907481,0.844769203,11.5977584,0.787939179,25.59996427,26.56052345,18,49368.59283,8006.14701,57374.73984,41180.24469,98554.98453
26402,26403,14.14336097,0.803518848,5.672023461,0.823725199,12.97539148,0.719152022,24.47852403,23.72932855,17,48296.81327,5439.39648,53736.20975,38227.03902,91963.24877
45942,45943,14.08720078,0.881866128,5.726197725,0.828412454,13.2728498,0.779006203,24.43382445,28.38040751,19,62222.4974,7835.50206,70057.99946,50829.5013,120887.5008
48525,48526,12.63604024,0.798778101,5.151517163,0.868169088,10.41830528,0.93227289,24.89802632,25.15244516,18,54990.6962,5929.05282,60919.74902,43768.56741,104688.3164
18315,18316,13.74205452,0.900440803,5.115882442,0.863243729,11.95431629,0.768817994,24.96587489,23.54294658,19,56449.15108,7294.70619,63743.85727,45181.33167,108925.1889
36893,36894,12.22263382,0.859760745,6.005599044,0.982543636,14.51994355,0.752100724,24.75021628,25.95398184,17,54273.10124,6869.71083,61142.81207,44737.36704,105880.1791
26695,26696,13.04841663,0.864301486,5.800157193,0.76442001,11.91651034,0.73735928,24.08862916,27.24363877,19,62373.21715,7323.61626,69696.83341,43195.54896,112892.3824
42127,42128,13.81438394,0.844347679,6.339097052,0.938022584,12.53091248,0.952345607,24.50898532,21.73441644,19,60551.42058,9821.87664,70373.29722,58666.20999,129039.5072
14170,14171,15.1632739,0.902575024,5.408855937,0.82348466,13.7700559,0.87032601,23.70418008,26.67093479,17,54423.70436,5185.50714,59609.2115,49096.12008,108705.3316
3732,3733,13.86456735,0.94881063,7.861828661,0.864831804,12.57877696,0.771530722,25.11151579,27.45822282,18,55515.74157,9013.6569,64529.39847,43733.45742,108262.8559
7881,7882,12.27192758,0.834213322,5.868315712,0.964350995,13.64168212,0.980231406,24.79926632,24.56243549,18,60832.76484,7502.29887,68335.06371,60258.55611,128593.6198
6016,6017,11.36108673,0.744795081,5.355954338,0.835061321,13.79125911,0.924360374,25.78851262,27.67399664,18,59561.20354,5929.26864,65490.47218,57447.01011,122937.4823
23029,23030,14.08418596,0.887032825,7.048878696,0.796337484,10.92832492,0.987786169,23.83208322,29.26453643,18,60902.2676,7441.54227,68343.80987,48645.05628,116988.8662
35473,35474,14.67875497,0.796472739,5.773711102,0.825075136,13.54838918,0.817809441,24.91671952,25.26219525,19,57926.05857,7868.68929,65794.74786,54469.1421,120263.89
49685,49686,14.58741944,0.917986028,6.534229768,0.809026809,12.15237581,0.787958088,25.13946715,26.20013055,19,57095.4753,8731.9464,65827.4217,47073.34386,112900.7656
4817,4818,13.72886814,0.784081358,5.457421703,0.80863469,11.06992621,0.885601127,23.92524316,25.8653385,17,52005.14914,5137.71609,57142.86523,40161.72798,97304.59321
41693,41694,13.2808991,0.8864102,6.889006451,0.750683335,13.120645,0.799218386,24.84426906,21.7615858,18,53978.78053,6855.8166,60834.59713,47254.46262,108089.0598
12007,12008,11.04411485,0.745730847,6.890217511,0.850989263,14.41665636,0.868211277,24.84820578,24.35106002,17,56019.15807,6826.33101,62845.48908,51276.62802,114122.1171
41327,41328,10.73360268,0.964035965,8.349792643,0.786119111,12.53410921,0.723459002,23.89240384,26.98921169,18,65929.7509,8701.81335,74631.56425,40862.93697,115494.5012
9506,9507,14.49444966,0.804580145,4.796376652,0.750433803,12.5347608,0.855846501,24.68822374,23.2194006,19,56895.66195,5945.37666,62841.03861,52737.87984,115578.9185
44798,44799,14.26679771,0.808324852,5.687990711,0.813741603,13.2846864,0.800739114,23.55868428,24.6001138,17,52852.8901,5388.59703,58241.48713,43578.45615,101819.9433
34062,34063,11.44262844,0.741733478,5.096768743,0.844474469,12.93380447,0.860307994,24.36513611,23.28948423,19,63834.05586,7109.4378,70943.49366,54700.4619,125643.9556
27474,27475,15.64050763,0.777498181,6.019755337,0.807540675,11.62307966,0.768902387,23.75898807,25.50432621,19,57522.33347,8029.65831,65551.99178,43934.24523,109486.237
31143,31144,12.65619533,0.942681072,5.659967162,0.758618068,12.22864253,0.739194506,23.60346179,24.57897491,19,64145.45033,7092.36186,71237.81219,44437.3053,115675.1175
21235,21236,13.75547316,0.812381763,6.072251286,0.734584024,13.16971046,0.709407775,25.31327826,23.43687404,18,50433.88253,5913.39606,56347.27859,42101.18787,98448.46646
1390,1391,11.91316546,0.918036266,8.438887595,0.855994302,13.5155943,0.727631576,24.9815103,24.36110109,18,57788.49294,9576.3912,67364.88414,44316.84831,111681.7325
38249,38250,13.41756997,0.833769449,8.305854726,0.85489939,12.08829788,0.944572393,24.80608971,23.7407629,19,61087.39865,11728.78695,72816.1856,56132.08098,128948.2666
37624,37625,15.32915827,0.801378032,6.518216165,0.821635109,14.6543857,0.931020656,24.21150232,25.13963647,19,63034.68474,8846.2983,71880.98304,67071.44742,138952.4305
42028,42029,10.60345521,0.733732134,5.234004471,0.821725349,13.93965784,0.895543004,23.71524364,29.28846882,19,75477.46965,7104.18945,82581.6591,61369.03503,143950.6941
20834,20835,13.26125704,0.878901777,6.440717776,0.903875588,12.57092089,0.933245608,24.24807772,22.85783453,18,58250.40006,7717.71339,65968.11345,52867.06773,118835.1812
14757,14758,13.13161585,0.745838269,6.672641391,0.81582677,14.16671979,0.735718175,24.06656147,23.85162327,17,51940.60697,6337.61643,58278.2234,42698.27025,100976.4937
26396,26397,12.00573447,0.71839142,6.622480733,0.848386681,12.65345864,0.962216514,23.30301258,21.98645845,17,56773.94819,6541.01043,63314.95862,49878.291,113193.2496
6808,6809,14.21556763,0.772001681,7.16573683,0.864570266,14.11234805,0.713933196,24.93827358,26.63371309,17,49254.96578,7212.59322,56467.559,41274.93081,97742.48981
9225,9226,11.65566099,0.799085574,6.880936943,0.894968414,11.74021577,0.794000855,24.58292178,24.57254083,17,52771.47582,7169.44557,59940.92139,38187.96906,98128.89045
48394,48395,14.62689193,0.780665478,4.770023984,0.806230632,13.93151031,0.954902294,25.82031059,23.16411697,19,56349.5883,6352.33797,62701.92627,65398.51542,128100.4417
5395,5396,12.6961588,0.8686892,6.97351571,0.787255184,11.22009659,0.707692674,23.48572354,21.58950256,18,55998.81867,7278.01611,63276.83478,35781.90633,99058.74111
6943,6944,12.33170552,0.834603788,5.179683133,0.852999331,13.03793978,0.808716599,24.52371333,25.19007802,18,58196.91267,5857.30248,64054.21515,47514.64671,111568.8619
23870,23871,13.37194201,0.786072443,7.342223974,0.785362568,12.51679462,0.718008325,24.45391626,22.8529135,17,48680.66113,6713.17593,55393.83706,36817.31259,92211.14965
32492,32493,13.46159197,0.827989598,5.878329699,0.833274719,13.93480891,0.873116449,25.2587257,24.96548713,17,50919.17887,5702.59224,56621.77111,49842.82785,106464.599
36345,36346,14.80630028,0.848938448,6.9159762,0.853537871,12.37876076,0.816921455,25.00047574,25.47313812,19,57167.7205,9750.57102,66918.29152,49712.79957,116631.0911
10755,10756,10.62759518,0.756178662,5.063646018,0.874853363,12.19329331,0.787394119,24.01503568,21.34775935,19,63651.6836,7317.32478,70969.00838,47198.0355,118167.0439
12301,12302,12.73085255,0.835530776,6.193133477,0.815357934,13.09900715,0.750270151,25.58238545,24.46820193,17,48270.91051,5878.806,54149.71651,40261.0902,94410.80671
48386,48387,13.83352994,0.81847593,7.908318291,0.80960349,12.30881485,0.816094305,24.98651382,27.06662714,19,59602.52108,10575.72936,70178.25044,49381.84614,119560.0966
42745,42746,14.29338642,0.822935598,6.963345752,0.808296545,12.86094485,0.959624082,25.28131073,29.0345316,18,56971.84314,7461.64296,64433.4861,55615.54524,120049.0313
29089,29090,12.78050115,0.804829351,6.946496419,0.811194513,13.20192106,0.80774215,23.74900908,27.82309462,19,66975.83589,9307.74762,76283.58351,52422.84804,128706.4316
44712,44713,13.78219455,0.880929553,5.976095567,0.771103767,10.6660389,0.746546119,25.01135865,26.7528622,19,56496.63257,7611.7425,64108.37507,39144.4833,103252.8584
14343,14344,11.91851363,0.807568907,7.027274322,0.860356097,11.87075069,0.7706898,23.84277178,24.1572237,18,59125.16321,8015.13624,67140.29945,41226.83238,108367.1318
38172,38173,14.19998127,0.751700427,5.997476061,0.846990637,13.40083053,0.730320395,25.37689136,25.39503419,19,55147.40114,8390.75133,63538.15247,48112.27518,111650.4277
5071,5072,12.13170622,0.974212347,6.811284913,0.951114575,12.34022253,0.718338185,25.45062395,27.87923497,19,62082.06943,10700.78724,72782.85667,43577.53728,116360.394
24121,24122,14.42963034,0.890809215,7.769925,0.808684946,13.14699545,0.959995218,25.25833216,26.08225874,17,51467.25594,7315.20582,58782.46176,51704.11185,110486.5736
48809,48810,11.07489839,0.777123154,6.851156295,0.914317028,11.41347354,0.797619784,23.24820312,22.02307846,18,61101.21985,8304.36447,69405.58432,41023.80462,110429.3889
17820,17821,14.072079,0.829737583,5.801764194,0.893273968,11.67064184,0.793714217,25.09279772,25.3261139,18,51990.89303,6870.53487,58861.4279,41742.75336,100604.1813
1122,1123,12.46513438,0.793567485,7.140834691,0.770372427,14.41574268,0.798669937,24.30811625,25.78817751,19,65175.29323,9086.6433,74261.93653,56599.82832,130861.7649
11264,11265,12.23478463,0.724590256,5.706529717,0.934073359,11.94443856,0.780093332,25.00588769,25.45636084,18,54678.10382,7066.41114,61744.51496,41988.89934,103733.4143
30579,30580,14.41561924,0.91488522,6.281812772,0.758687698,13.37069455,0.701411424,25.06182745,22.36782611,19,54889.70661,7872.30264,62762.00925,46103.88696,108865.8962
45464,45465,10.67961434,0.768526734,5.80431778,0.852502753,13.25553971,0.743976496,24.9085521,22.76455526,17,52568.05239,5760.7263,58328.77869,40400.44452,98729.22321
48216,48217,12.55086987,0.873008403,6.964667207,0.706469941,13.59598278,0.713435016,25.5396589,23.09740574,19,56993.46765,8127.32994,65120.79759,47684.34009,112805.1377
43044,43045,15.21096899,0.862678918,7.736873664,0.957161441,11.59678992,0.972583977,24.55648018,20.01516811,17,48333.5321,8621.46291,56954.99501,46205.57742,103160.5724
15656,15657,14.70808047,0.877347075,6.472480726,0.829531725,13.59557224,0.898453085,25.06265875,23.96621354,17,49916.59796,6250.77831,56167.37627,50040.58764,106207.9639
1900,1901,12.33318618,0.722552438,5.062762033,0.843213909,13.47518642,0.768083409,25.18812681,28.24386209,17,51812.46657,4969.99125,56782.45782,42400.66428,99183.1221
147,148,13.88516749,0.805348203,6.722717127,0.815748796,13.84653043,0.841967406,25.50349815,23.55669089,17,48279.97495,6384.56709,54664.54204,47760.15504,102424.6971
29642,29643,15.38340438,0.82605833,6.392585366,0.956024279,12.0128897,0.867023479,25.15905853,21.63082007,17,45612.59235,7115.01315,52727.6055,42668.54595,95396.15145
3211,3212,14.08713979,0.829945084,5.415402762,0.851100912,13.79023182,0.965691639,24.33740224,26.15124812,17,54692.22586,5365.89342,60058.11928,54555.62379,114613.7431
43850,43851,13.84760534,0.895422078,5.697343228,0.828256269,13.2747754,0.731809813,25.10162459,25.1147273,18,53162.60488,6255.80103,59418.40591,43777.16097,103195.5669
2354,2355,14.58481885,0.766460827,7.819230287,0.737762794,12.02852501,0.764450839,24.29613055,28.02401062,18,54875.07118,7647.62421,62522.69539,41436.59961,103959.295
31520,31521,14.89227691,0.941083493,4.334314789,0.908002572,10.85893478,0.927896178,24.87261959,26.93235426,17,49347.13618,4581.81936,53928.95554,41277.75936,95206.7149
42583,42584,12.82130577,0.739264499,8.61940371,0.749532951,12.06693551,0.80430016,23.93436121,24.46760867,19,62149.90994,10671.40956,72821.3195,47711.81136,120533.1309
43337,43338,13.35541685,0.874518433,6.065768805,0.794162077,11.73736956,0.902972602,24.27630938,25.46648925,18,57820.06588,6386.17593,64206.24181,47760.35451,111966.5963
45284,45285,11.68256137,0.804250437,5.286631758,0.776396444,12.21936691,0.741780917,23.74676887,27.85408421,17,56862.79082,4778.51313,61641.30395,37132.47192,98773.77587
46956,46957,13.35295485,0.745117537,4.918610598,0.760896089,10.99383168,0.863911283,24.49394144,25.24541459,18,54143.32475,4961.5056,59104.83035,42799.66968,101904.5
48790,48791,15.64539127,0.754706681,6.567223953,0.94194488,12.01029772,0.91530815,25.10599788,26.96833653,19,56967.87118,10217.88672,67185.7579,54042.05394,121227.8118
36585,36586,13.22143858,0.883649192,5.654097247,0.849899704,13.02000854,0.818923575,24.27609946,27.13834651,19,64140.2761,7937.51952,72077.79562,52416.18378,124493.9794
10465,10466,11.57643244,0.812527175,5.939232275,0.869394123,11.27427906,0.883410914,24.16099345,27.2087679,17,56594.58215,6011.42412,62606.00627,40801.96128,103407.9676
7821,7822,12.52829894,0.813285774,6.871943578,0.773592943,12.98149752,0.787764983,25.06826505,26.1862412,19,61057.39967,8781.03891,69838.43858,50272.69878,120111.1374
7205,7206,15.29341076,0.831350486,4.505246246,0.834803938,12.31897018,0.885435965,23.62828727,28.13446201,18,58114.30593,4985.95866,63100.26459,49153.42029,112253.6849
6413,6414,13.65457819,0.900191853,6.139701441,0.825710008,11.22417362,0.861702333,24.32728214,22.21611979,18,54386.41655,6720.79503,61107.21158,43584.67569,104691.8873
34046,34047,14.90597819,0.851468171,4.776714703,0.775917814,13.50385575,0.721745357,23.81113389,25.01684001,17,50599.32818,4314.94485,54914.27303,39927.42267,94841.6957
12728,12729,13.4885316,0.831996634,6.838127593,0.751159669,13.2684311,0.984376778,24.15059981,23.12249956,18,59382.3389,6809.50032,66191.83922,58857.6783,125049.5175
6925,6926,14.22730479,0.860595289,6.446381203,0.924731484,12.67685498,0.821405526,24.57813371,24.78433532,19,59617.69497,9846.58149,69464.27646,51189.38115,120653.6576
27995,27996,11.91101737,0.726467648,5.142626455,0.845911113,10.64686669,0.974502763,24.14645757,21.24479199,18,56284.49677,5767.07337,62051.57014,46754.89491,108806.4651
37612,37613,13.38238575,0.820754211,5.329716533,0.835645422,13.11221808,0.929192074,23.66891432,26.57969094,17,56677.94099,5185.09185,61863.03284,49912.71102,111775.7439
39483,39484,12.72674213,0.886555082,6.934745606,0.813841071,11.64532087,0.735159446,25.70344945,22.71933096,19,54726.18699,9322.31874,64048.50573,42086.59059,106135.0963
3016,3017,11.35237849,0.82020843,6.428608111,0.787321392,13.71700086,0.878777421,24.73548579,26.77786885,19,67964.2795,8360.31744,76324.59694,59258.24676,135582.8437
1640,1641,12.67582862,0.756912502,4.940428845,0.807000843,12.76269494,0.936250198,24.48218818,25.00170588,18,58411.07151,5285.48085,63696.55236,53846.37714,117542.9295
8883,8884,12.76971702,0.78009187,5.493415704,0.719994833,10.28650332,0.895136018,25.41105957,24.07472427,19,55688.52401,6533.19513,62221.71914,45265.52436,107487.2435
37601,37602,13.16549411,0.898912,6.759586321,0.881802291,10.74879218,0.862883736,24.84330233,24.71291154,19,59369.55102,9845.66589,69215.21691,45595.57527,114810.7922
12969,12970,12.18808721,0.733599293,5.842243296,0.812639277,13.0076301,0.876924725,25.59166056,28.86797888,17,52557.79985,5527.23195,58085.0318,46729.37583,104814.4076
23463,23464,12.23929287,0.809832781,4.921102834,0.8626762,13.17862142,0.875652388,24.15956716,24.14643558,17,54787.17685,4942.43169,59729.60854,47274.96552,107004.5741
15757,15758,11.4771962,0.939445576,6.567300025,0.917532134,10.95466931,0.76607375,23.40582983,25.94743354,18,63447.88957,7988.29281,71436.18238,37817.43228,109253.6147
44076,44077,14.0222333,0.754898455,6.557531461,0.8084858,13.51912476,0.9486321,25.20415235,24.95686844,18,55316.12551,7028.43336,62344.55887,57792.11283,120136.6717
4086,4087,13.78095399,0.825326409,5.931266429,0.96116426,12.9870546,0.936999047,24.7500343,24.18798614,18,56615.17007,7557.7221,64172.89217,54836.7882,119009.6804
508,509,13.43865563,0.772374514,6.028407632,0.836999955,14.68956118,0.727965983,24.79245064,26.84316142,18,56103.78785,6689.19375,62792.9816,48188.355,110981.3366
6354,6355,13.00906724,0.782045895,5.268332367,0.809096363,11.50948911,0.977859177,25.24134252,25.897189,17,50605.47578,4962.53565,55568.01143,46106.46699,101674.4784
29644,29645,14.38763394,0.901664954,5.726521441,0.757981416,13.4909062,0.743128763,25.26261954,22.5496242,19,54969.94478,7169.7366,62139.68138,49285.13262,111424.814
20815,20816,12.06474459,0.937584072,5.624626353,0.888395912,12.85521213,0.970040632,24.96789379,20.80958637,18,57967.97343,6624.39216,64592.36559,56194.18155,120786.5471
6234,6235,12.88723762,0.76810827,5.91766874,0.798846228,12.00733239,0.905863161,24.96081097,26.2711098,17,51464.60506,5503.56369,56968.16875,44559.32862,101527.4974
31989,31990,13.39576124,0.831234952,6.632960226,0.734870125,12.80712127,0.879004258,24.40431726,27.81832979,17,54202.90415,5674.77108,59877.67523,46118.16378,105995.839
12995,12996,14.06155189,0.802154982,6.58096108,0.827110342,13.45760072,0.700396324,25.63983841,23.54935955,18,49355.73083,7216.03326,56571.76409,42475.02735,99046.79144
42501,42502,11.1749282,0.748245299,5.503252748,0.768374676,12.85242067,0.847260977,24.86907235,24.61851694,19,63504.08016,6984.67749,70488.75765,53531.9274,124020.6851
38920,38921,14.29502593,0.905133157,7.474267125,0.815113383,12.54829357,0.864558328,23.8475567,27.98561301,19,65070.14093,10063.30074,75133.44167,53332.22523,128465.6669
262,263,14.10651282,0.866038225,5.550359155,0.757937728,12.84057846,0.985322903,25.00443229,24.36906596,18,55912.02306,5576.99808,61489.02114,57014.50356,118503.5247
7891,7892,12.15759135,0.890384472,6.545792366,0.729518131,11.01615358,0.753702682,25.08603584,25.29171675,19,59168.10812,7887.7305,67055.83862,40816.97385,107872.8125
