#,case,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,Cooling,Lighting,Cooling+Lighting,Equipment,Total
39665,39666,90,1.083236646,0.796559181,1.168500702,0.409038079,0.196868008,1.472584337,0.540586128,0.464822168,0.609864941,0.639144321,0.631949422,67157.59993,11025.10584,78182.70577,51617.8656,129800.5714
31512,31513,50,0.874199101,0.671215577,0.677658042,0.436402467,0.355735235,2.319008466,0.392568108,0.430205642,0.610946876,0.350444993,0.663377403,71146.85278,12101.0274,83247.88018,51617.8656,134865.7458
26722,26723,360,0.908204177,0.692221982,0.489164129,0.275341668,0.369130245,2.590355879,0.581512645,0.658869173,0.51486637,0.564079311,0.729446224,68679.7446,10769.10408,79448.84868,51617.8656,131066.7143
11904,11905,180,0.457253297,0.489858947,0.995777945,0.278168795,0.395373597,1.54880262,0.60471032,0.2982633,0.359949029,0.512312913,0.596855377,67468.98895,13259.07828,80728.06723,51617.8656,132345.9328
32149,32150,40,0.91006873,0.759992959,0.545829086,0.283511886,0.162990578,2.971204216,0.547518821,0.416904188,0.398992075,0.412544041,0.553703525,63571.12824,13796.35236,77367.4806,51617.8656,128985.3462
48831,48832,330,0.447606475,0.732872558,0.813641235,0.494198861,0.313555156,2.819642184,0.668521342,0.510344395,0.634019689,0.470656547,0.69544703,70249.74572,10931.43996,81181.18568,51617.8656,132799.0513
21257,21258,230,0.447265269,0.737703373,0.457708379,0.183877898,0.218999957,1.373581406,0.36304334,0.302586386,0.602975474,0.324577843,0.645025046,63364.57433,13235.73048,76600.30481,51617.8656,128218.1704
43772,43773,300,0.840659568,0.508908675,0.71325407,0.236262391,0.442357296,1.64474559,0.432671002,0.295698179,0.411035509,0.589967933,0.545906795,72242.96223,13139.3178,85382.28003,51617.8656,137000.1456
42846,42847,300,1.098128309,0.41930745,0.798909239,0.38665641,0.433003666,1.317423557,0.367539059,0.532065947,0.381011814,0.561382737,0.535288889,74014.27545,13215.95352,87230.22897,51617.8656,138848.0946
32748,32749,100,0.63556827,0.415729577,0.76334136,0.283326088,0.389219806,2.491680606,0.479211003,0.357279117,0.441635561,0.311860588,0.495751487,68523.15847,15118.93656,83642.09503,51617.8656,135259.9606
34535,34536,240,1.098796385,0.48260604,1.069503506,0.486902122,0.468886681,2.169402049,0.340497397,0.541293437,0.698090413,0.632097208,0.686996113,77026.14928,10329.3414,87355.49068,51617.8656,138973.3563
31920,31921,240,1.147252165,0.596416442,1.13887357,0.408820581,0.37125453,2.45431937,0.542136498,0.55410265,0.353748766,0.602371448,0.481785767,71960.07889,13359.33648,85319.41537,51617.8656,136937.281
34536,34537,110,0.683039739,0.792429711,0.625896523,0.258127874,0.373062049,2.698677796,0.409454766,0.438697389,0.467865636,0.571860616,0.567276225,69477.23111,12584.4642,82061.69531,51617.8656,133679.5609
9073,9074,150,0.837248699,0.458195115,0.808975731,0.308628199,0.294071716,2.949228698,0.289870869,0.584858684,0.569997186,0.466395848,0.554835671,65936.17645,12930.28632,78866.46277,51617.8656,130484.3284
2338,2339,320,0.689905936,0.406282238,0.675401312,0.403293445,0.236689967,1.433492889,0.426128978,0.415931156,0.448916384,0.513521347,0.686124287,66853.15857,12322.96884,79176.12741,51617.8656,130793.993
17026,17027,110,0.94107913,0.614808388,0.813410793,0.275291219,0.49317879,1.930359344,0.673433628,0.393417862,0.47222302,0.437727092,0.468106504,73726.29309,13906.49904,87632.79213,51617.8656,139250.6577
20214,20215,210,0.520198027,0.656934423,1.042734249,0.185917227,0.168086871,2.071854472,0.553732333,0.317891245,0.496581783,0.499300475,0.502667132,61503.18787,13555.73268,75058.92055,51617.8656,126676.7862
10992,10993,30,0.463019827,0.790473642,0.650822844,0.201358706,0.329630317,2.672685014,0.409501918,0.456037206,0.415635574,0.385450788,0.69246531,64781.34216,12872.05416,77653.39632,51617.8656,129271.2619
16339,16340,240,0.855957489,0.476160141,1.174322404,0.3486182,0.205891377,2.165453217,0.47135864,0.456385934,0.465873264,0.412563128,0.565105494,64562.56826,13346.97588,77909.54414,51617.8656,129527.4097
49126,49127,190,1.100089933,0.714062931,1.192573524,0.178901569,0.440056072,1.151300436,0.221722796,0.387470058,0.525036752,0.475534505,0.560783232,67866.99155,13649.94792,81516.93947,51617.8656,133134.8051
42627,42628,150,0.472517798,0.650090788,0.919506066,0.319987488,0.151360528,2.713340668,0.564539088,0.491193634,0.382084554,0.354404231,0.447827319,63320.72145,15593.5836,78914.30505,51617.8656,130532.1707
43376,43377,280,0.991280545,0.699864645,0.518892503,0.325980922,0.284177782,1.676588608,0.52987794,0.309507495,0.365506159,0.580522347,0.677860504,68633.2779,12100.20336,80733.48126,51617.8656,132351.3469
7270,7271,160,1.004591367,0.649519582,0.525665523,0.423756835,0.359338291,2.773384521,0.596938778,0.462830089,0.446952406,0.453388979,0.430042599,70823.84109,14749.76664,85573.60773,51617.8656,137191.4733
26457,26458,110,0.981283125,0.588234346,0.741321858,0.435601906,0.384162221,2.82312934,0.645237092,0.619638637,0.63331461,0.47268811,0.713833857,73444.98044,10562.27004,84007.25048,51617.8656,135625.1161
16281,16282,110,0.655108303,0.555912024,0.455875491,0.2866181,0.355094635,2.657845004,0.299854773,0.253415703,0.620535108,0.431477426,0.45175481,70108.46755,14155.35912,84263.82667,51617.8656,135881.6923
8726,8727,310,0.940840343,0.634017838,1.024239404,0.185406992,0.497849729,2.992365597,0.294361855,0.367241648,0.372451641,0.421095465,0.530433932,68931.15528,14950.28304,83881.43832,51617.8656,135499.3039
24192,24193,30,0.444213493,0.535123701,0.460356823,0.464939301,0.437885941,1.944853503,0.566037571,0.561221573,0.585011312,0.526816633,0.54222857,75914.69917,12231.22572,88145.92489,51617.8656,139763.7905
29727,29728,130,0.576003702,0.587601094,0.66948342,0.406141803,0.384590961,1.612749879,0.503412283,0.416204278,0.566570835,0.400467111,0.742400574,71993.8133,11522.27664,83516.08994,51617.8656,135133.9555
1566,1567,70,0.862720713,0.420135846,0.507531642,0.390076262,0.309435285,1.442008226,0.494576306,0.413714947,0.581673069,0.306075448,0.520718647,70671.38061,13808.43828,84479.81889,51617.8656,136097.6845
43976,43977,190,0.59148844,0.708387162,1.151855646,0.1523985,0.463553648,1.768713767,0.535620275,0.459401743,0.492140127,0.425714378,0.595848483,66897.9434,12905.29044,79803.23384,51617.8656,131421.0994
11753,11754,200,0.973590867,0.585530584,1.133150411,0.332647912,0.345469549,2.622130728,0.557546536,0.617839912,0.425795549,0.53588313,0.626349771,68000.12742,12078.50364,80078.63106,51617.8656,131696.4967
37022,37023,40,0.704408181,0.478315239,0.463504416,0.443295178,0.448119979,1.710675431,0.448405419,0.377737373,0.58573547,0.388275432,0.705513163,74334.34087,11805.7464,86140.08727,51617.8656,137757.9529
34920,34921,20,0.852301788,0.445774665,0.982023692,0.206251486,0.289017563,2.730770329,0.436311547,0.351197301,0.430548452,0.63918786,0.502376008,64124.29561,13487.61204,77611.90765,51617.8656,129229.7733
13365,13366,40,0.802242978,0.773088598,1.126354756,0.425165954,0.178883049,2.989391728,0.273173566,0.468202296,0.469393635,0.345998245,0.562639687,64203.88959,14130.63792,78334.52751,51617.8656,129952.3931
37398,37399,230,1.06617111,0.654474888,0.463926333,0.263855188,0.251599537,1.374886784,0.415977146,0.512446259,0.477508771,0.489930308,0.508572906,67628.12132,13786.46388,81414.5852,51617.8656,133032.4508
36168,36169,10,0.493684575,0.491810531,0.909379039,0.246916489,0.432152782,1.963076892,0.278850147,0.595952073,0.494647468,0.436890024,0.51866587,68169.64422,13771.90584,81941.55006,51617.8656,133559.4157
12425,12426,100,0.677273905,0.55395073,1.197392416,0.317326867,0.484358414,1.381955462,0.542410311,0.511809548,0.515202713,0.616464648,0.554015252,75716.96881,11906.27928,87623.24809,51617.8656,139241.1137
644,645,180,0.766231046,0.597542069,0.89474017,0.439980293,0.169477282,2.211910102,0.320884227,0.36898463,0.390115094,0.361909186,0.594484269,63385.36935,14717.07972,78102.44907,51617.8656,129720.3147
1039,1040,0,1.104066872,0.614782093,0.429021748,0.444059594,0.206902689,2.415301805,0.329334217,0.544571015,0.41964029,0.582776864,0.458070305,67449.46814,14223.75444,81673.22258,51617.8656,133291.0882
28076,28077,210,1.038428137,0.444477056,0.917778463,0.317408513,0.423454847,2.541493894,0.412227868,0.268538984,0.391073563,0.570509043,0.686621167,69334.31685,12329.28648,81663.60333,51617.8656,133281.4689
11214,11215,350,0.625725889,0.719440484,0.674161156,0.360897811,0.302896512,1.655245255,0.447749719,0.369099635,0.499280227,0.578193401,0.558213853,67643.03034,12891.83112,80534.86146,51617.8656,132152.7271
332,333,210,0.449036716,0.694794389,0.438203103,0.358870233,0.332792345,2.652871182,0.527907535,0.395423184,0.546647301,0.428761215,0.464738927,68903.61752,14140.5264,83044.14392,51617.8656,134662.0095
6483,6484,110,0.773431055,0.549195863,1.175987897,0.32703588,0.397757848,1.127310241,0.360228404,0.471291944,0.417662727,0.56126397,0.60209497,70702.73228,12726.19908,83428.93136,51617.8656,135046.797
45638,45639,240,1.020480808,0.743017656,0.78058861,0.39560663,0.292613294,2.326895861,0.488574443,0.471692022,0.36705833,0.533585771,0.479863653,69330.25224,14012.52552,83342.77776,51617.8656,134960.6434
32732,32733,180,0.957898174,0.410521201,0.790217723,0.179075158,0.320226009,2.928854086,0.384940534,0.529100831,0.46872786,0.587773577,0.618777648,64393.24657,12178.21248,76571.45905,51617.8656,128189.3247
8178,8179,70,0.629129867,0.510640623,0.882768046,0.300428007,0.499108343,1.387569959,0.452155702,0.483730563,0.56822708,0.446177834,0.476385394,76145.0238,13347.52524,89492.54904,51617.8656,141110.4146
16758,16759,0,0.495694006,0.688267513,0.673088242,0.414553861,0.180864916,2.421587327,0.478882828,0.376717715,0.449218914,0.406593504,0.544891697,64315.52412,14034.49992,78350.02404,51617.8656,129967.8896
47721,47722,300,0.557115437,0.647460386,1.033124899,0.25627046,0.24289242,2.139907374,0.382701949,0.374435848,0.369299009,0.469154323,0.517348351,64187.19297,14443.22376,78630.41673,51617.8656,130248.2823
33287,33288,120,1.189607005,0.637688383,0.557428955,0.323497683,0.161241774,1.348758575,0.621557196,0.405794879,0.540823251,0.408665652,0.434869464,66440.84536,14624.51256,81065.35792,51617.8656,132683.2235
45682,45683,190,0.405826106,0.560852999,0.838530868,0.246913098,0.445000097,2.906023851,0.354497271,0.356538041,0.365092179,0.325591512,0.539825249,65327.93247,15910.839,81238.77147,51617.8656,132856.6371
47933,47934,120,1.139911653,0.468303291,0.608621768,0.471217397,0.161627271,2.850627777,0.577620557,0.315711093,0.610488321,0.457191705,0.679123865,66000.263,11405.81232,77406.07532,51617.8656,129023.9409
35572,35573,310,0.454269117,0.414213085,0.591526465,0.319659051,0.452097241,1.601524123,0.538584015,0.563421769,0.417441118,0.538357745,0.454672332,73853.39036,13869.14256,87722.53292,51617.8656,139340.3985
28809,28810,60,0.59279649,0.721551124,0.968295144,0.388797454,0.226817318,1.096743722,0.409019455,0.390556327,0.461994609,0.53265776,0.63279227,66534.6355,12609.1854,79143.8209,51617.8656,130761.6865
20361,20362,250,0.945908872,0.516078564,0.892208636,0.480874034,0.192089956,1.796251802,0.379840984,0.403630072,0.364759473,0.467915173,0.544900452,65963.29674,14000.98896,79964.2857,51617.8656,131582.1513
4449,4450,350,0.861906367,0.67732485,1.076858277,0.46469464,0.395032078,1.516048009,0.438424112,0.436733034,0.595149419,0.626903938,0.502402018,72303.93138,12614.40432,84918.3357,51617.8656,136536.2013
47534,47535,160,0.684839434,0.770877037,1.060724358,0.308192688,0.43978214,1.505382434,0.49196728,0.221286618,0.409132319,0.502466416,0.629459824,69052.62924,13014.88776,82067.517,51617.8656,133685.3826
18203,18204,340,0.915976324,0.580916869,1.135830335,0.214687802,0.371495868,2.284464095,0.328749885,0.54621298,0.472285546,0.528010089,0.759603587,66197.31865,11364.61032,77561.92897,51617.8656,129179.7946
18726,18727,290,0.812514285,0.60950616,1.141687451,0.219733772,0.162441569,1.016711331,0.58272055,0.400786703,0.35120208,0.376190291,0.48916774,62671.53053,15611.98716,78283.51769,51617.8656,129901.3833
28131,28132,170,1.198476709,0.660355393,1.056063386,0.399955397,0.285863324,1.69942126,0.647458499,0.389435441,0.641993379,0.320554648,0.514419955,68750.57062,13369.49964,82120.07026,51617.8656,133737.9359
12915,12916,80,1.010045153,0.501262982,0.752205192,0.41514708,0.390135457,1.538940264,0.325379957,0.534019612,0.501058717,0.586791626,0.555131216,73249.05839,12471.29604,85720.35443,51617.8656,137338.22
46303,46304,160,0.492434871,0.78126905,0.780159706,0.3916649,0.280431606,1.505585669,0.308433917,0.452763986,0.516201306,0.598787606,0.487941963,67516.52821,13626.8748,81143.40301,51617.8656,132761.2686
39061,39062,90,0.78916333,0.536226672,1.199179225,0.392911093,0.179278443,1.345013992,0.285684024,0.465532818,0.491167921,0.453485837,0.713186701,63836.49855,12232.59912,76069.09767,51617.8656,127686.9633
15509,15510,230,0.835618677,0.773325219,0.570119883,0.219688621,0.274343221,2.62545382,0.494263891,0.583980578,0.450991408,0.461295738,0.505915246,66314.19608,13489.26012,79803.4562,51617.8656,131421.3218
16421,16422,170,0.601259062,0.514323702,0.791780498,0.374791311,0.276705874,1.211367816,0.410752864,0.42000637,0.496536706,0.602030337,0.630994603,67361.69044,12266.93412,79628.62456,51617.8656,131246.4902
2574,2575,350,1.03539491,0.740318421,0.990521544,0.466392565,0.468526508,2.555534131,0.512799317,0.4371438,0.314607403,0.604672318,0.672356342,71009.15744,12352.90896,83362.0664,51617.8656,134979.932
38350,38351,250,0.753058502,0.605831413,1.033339447,0.45733274,0.299318679,2.186795678,0.391814024,0.358322275,0.380976025,0.444188284,0.585147838,67666.1972,13755.42504,81421.62224,51617.8656,133039.4878
34002,34003,80,0.413368479,0.514942008,0.592760061,0.265821086,0.232670324,1.869724016,0.537324524,0.569207373,0.452463674,0.575974583,0.553370204,65812.69907,12366.0936,78178.79267,51617.8656,129796.6583
10600,10601,200,0.700113375,0.713686187,0.857304125,0.236770909,0.285438423,1.856552823,0.516808914,0.603390921,0.535993115,0.629504877,0.543487285,66795.02887,12009.55896,78804.58783,51617.8656,130422.4534
6936,6937,200,1.036438202,0.461412325,1.045905649,0.453936713,0.370451763,2.905642238,0.373038988,0.343602594,0.394592838,0.472290005,0.465867589,68435.432,15381.53064,83816.96264,51617.8656,135434.8282
34096,34097,80,0.548626898,0.778997711,0.844934421,0.312055615,0.295129636,2.368943278,0.323278162,0.423883029,0.496136869,0.438254152,0.555715233,66977.53411,13369.22496,80346.75907,51617.8656,131964.6247
38822,38823,70,0.882222835,0.421370598,0.92712259,0.453824053,0.43395092,1.811916101,0.486307373,0.228898294,0.469509515,0.401025536,0.626299433,72014.50913,13103.33472,85117.84385,51617.8656,136735.7095
30888,30889,90,1.057120029,0.540012854,1.096744015,0.15073972,0.342428625,2.588832111,0.349328404,0.453254629,0.498416552,0.435562568,0.58356978,66816.59234,13004.44992,79821.04226,51617.8656,131438.9079
1498,1499,360,1.032811964,0.5002546,0.778259775,0.389953692,0.446590124,1.000664675,0.439644615,0.458570965,0.591282119,0.326376184,0.548874484,71915.63632,13225.56732,85141.20364,51617.8656,136759.0692
29445,29446,200,0.41098584,0.767068147,0.523501816,0.338590811,0.381216302,1.419035683,0.385744589,0.517601939,0.618430702,0.398236774,0.544771154,69790.28892,13293.1386,83083.42752,51617.8656,134701.2931
29517,29518,90,0.606255024,0.702192953,0.991055334,0.47057905,0.470753243,2.724313318,0.459522665,0.510702599,0.490677947,0.455816072,0.655632554,73461.0296,12088.6668,85549.6964,51617.8656,137167.562
32131,32132,150,0.778654005,0.542676873,0.753978916,0.266489708,0.315849462,1.44647255,0.410027474,0.407093306,0.374325288,0.55664111,0.45522905,67092.42011,15020.8758,82113.29591,51617.8656,133731.1615
31914,31915,140,0.604668202,0.430130972,1.17574815,0.388354865,0.456754515,1.271700965,0.30405931,0.502417941,0.513453917,0.453860628,0.501348849,72064.25128,13726.58364,85790.83492,51617.8656,137408.7005
20537,20538,270,0.928579434,0.72871251,0.427073692,0.382614569,0.236121155,1.884604732,0.422869483,0.334094619,0.535535192,0.4615061,0.713239412,67030.76971,11726.0892,78756.85891,51617.8656,130374.7245
31679,31680,120,0.810275566,0.780844697,0.530440951,0.474416692,0.465386445,2.054956377,0.23269969,0.465482724,0.417879203,0.389021655,0.550452251,72516.79312,14492.1168,87008.90992,51617.8656,138626.7755
28406,28407,160,0.834031606,0.720146409,0.617109009,0.45865755,0.463304887,1.30333585,0.354811348,0.381274671,0.568533274,0.585126391,0.501422815,74550.18267,12854.19996,87404.38263,51617.8656,139022.2482
49270,49271,250,1.054112697,0.635291457,1.016559803,0.303461139,0.296208271,1.796067405,0.511971956,0.575546934,0.383430104,0.489784676,0.460626927,68420.28536,14185.29924,82605.5846,51617.8656,134223.4502
47068,47069,280,1.087270852,0.558976164,0.698124861,0.301368417,0.42599781,2.846583419,0.442149401,0.653440788,0.466718338,0.502244029,0.708625892,71523.81729,11390.15556,82913.97285,51617.8656,134531.8385
28691,28692,40,0.608566148,0.600100067,0.465462087,0.151992786,0.293002046,1.693452864,0.60735084,0.413308886,0.433086093,0.417960404,0.560366204,65415.66221,13411.52568,78827.18789,51617.8656,130445.0535
48329,48330,340,0.608995953,0.726268512,0.476964539,0.480100672,0.38088954,2.513137518,0.533159619,0.608225785,0.626870669,0.608914511,0.570351566,73840.35832,11494.80864,85335.16696,51617.8656,136953.0326
41820,41821,100,0.543418259,0.570115646,1.173569528,0.483649708,0.46514299,1.820723416,0.417208129,0.262824303,0.398383194,0.558560306,0.611271812,72566.86118,12842.11404,85408.97522,51617.8656,137026.8408
13534,13535,270,1.143943123,0.673548723,0.516125405,0.274431089,0.416740674,2.960678529,0.401435561,0.41844439,0.634152146,0.49134904,0.624837172,71897.26437,11700.26928,83597.53365,51617.8656,135215.3993
35458,35459,350,0.922149878,0.555439288,1.046724357,0.416991759,0.491813535,1.639207133,0.450431257,0.328842954,0.57828585,0.52586496,0.650051552,72220.65647,11910.67416,84131.33063,51617.8656,135749.1962
4859,4860,40,1.119896064,0.49322705,0.640379481,0.473244637,0.242674346,1.199131502,0.508239297,0.646157567,0.403854728,0.456235704,0.660933432,70381.94964,12382.84908,82764.79872,51617.8656,134382.6643
30931,30932,320,0.610324747,0.713998896,0.872042648,0.386234819,0.224951574,1.160706381,0.488140371,0.490033467,0.43259979,0.513457192,0.456993179,67698.98331,14533.3188,82232.30211,51617.8656,133850.1677
14074,14075,0,0.903002112,0.498517888,0.687768471,0.250304549,0.400541478,2.671491537,0.376153888,0.478883732,0.413138829,0.577351582,0.608943347,67115.32973,12700.65384,79815.98357,51617.8656,131433.8492
39011,39012,180,1.03568124,0.546730503,0.971833599,0.236516447,0.25577727,2.108051537,0.553799174,0.498211204,0.457273778,0.58993644,0.471073847,64977.87025,13373.89452,78351.76477,51617.8656,129969.6304
15444,15445,240,0.677669652,0.636816773,0.487789231,0.155460671,0.182540909,2.677950161,0.318614478,0.50675785,0.334982468,0.513374772,0.572490057,62453.5447,13451.35428,75904.89898,51617.8656,127522.7646
42644,42645,20,1.06061504,0.407952635,0.885174589,0.171052986,0.202849047,2.495782068,0.66563821,0.431371625,0.558164684,0.597468233,0.673159311,62238.56182,11034.99432,73273.55614,51617.8656,124891.4217
42824,42825,360,0.415490613,0.724820217,0.607562325,0.179034716,0.285419165,1.138329047,0.416395341,0.325233237,0.39666224,0.462110409,0.506367196,64099.44906,15457.34232,79556.79138,51617.8656,131174.657
484,485,310,0.467857453,0.599724077,0.415539947,0.468704471,0.328792499,1.38606517,0.453046117,0.429757393,0.383594872,0.545464428,0.519321907,71851.43859,13820.24952,85671.68811,51617.8656,137289.5537
40139,40140,260,0.90427651,0.7837917,0.456826051,0.268125433,0.417046623,1.949987229,0.570120354,0.5427238,0.581578386,0.527575086,0.609712684,73685.94674,11542.32828,85228.27502,51617.8656,136846.1406
35248,35249,220,0.540989876,0.402179341,0.572321616,0.160424467,0.260768194,2.132970779,0.447976719,0.640511093,0.475201294,0.481940257,0.444729766,64721.70826,14002.63704,78724.3453,51617.8656,130342.2109
47552,47553,320,0.894416663,0.700938017,1.146993351,0.168734418,0.482169063,1.402307883,0.450327086,0.494871145,0.403563636,0.469044564,0.729000325,69366.09144,12004.8894,81370.98084,51617.8656,132988.8464
35751,35752,350,0.726412888,0.794849682,1.028663014,0.336486677,0.299141381,1.567138603,0.449075484,0.609558625,0.420183634,0.473993711,0.469166735,67741.70477,14452.56288,82194.26765,51617.8656,133812.1333
31134,31135,220,0.500986884,0.412851664,1.113989197,0.325804189,0.278673117,1.448441079,0.393800173,0.394665835,0.448305228,0.5544764,0.489697027,66877.38273,14047.95924,80925.34197,51617.8656,132543.2076
19232,19233,180,0.78676712,0.427386888,0.805049785,0.468162779,0.418755619,1.499678617,0.4356798,0.450096989,0.556320645,0.319889039,0.608338405,70483.17031,13153.87584,83637.04615,51617.8656,135254.9118
14475,14476,210,1.008599144,0.518722762,0.540413189,0.317568873,0.175504471,2.194323992,0.586493494,0.483591366,0.348334759,0.549366796,0.512986498,65438.48681,13481.2944,78919.78121,51617.8656,130537.6468
29800,29801,120,0.509022555,0.697339691,1.196306095,0.348943588,0.389686081,1.320316396,0.531913299,0.633135156,0.337207894,0.607782857,0.579932461,70622.95082,12597.92352,83220.87434,51617.8656,134838.7399
31801,31802,100,1.074400357,0.401430989,1.156512543,0.423104938,0.433225827,2.189255985,0.526643499,0.381844998,0.447180035,0.451861563,0.626863205,71732.94905,12660.0012,84392.95025,51617.8656,136010.8159
24675,24676,350,0.853758273,0.432405307,0.956679408,0.49618288,0.479026914,1.344723884,0.440385278,0.541766028,0.441671489,0.678420066,0.466921105,75561.79532,13031.91792,88593.71324,51617.8656,140211.5788
5236,5237,250,0.517158655,0.520956277,0.702600229,0.401844398,0.232719288,2.54826851,0.460217714,0.253732983,0.647980099,0.393995589,0.418340381,65829.17115,14532.49476,80361.66591,51617.8656,131979.5315
28201,28202,230,0.648124808,0.583527681,0.69850953,0.444670583,0.332235481,1.349752449,0.27061984,0.574263478,0.6057307,0.490444807,0.574525825,71195.98998,12497.66532,83693.6553,51617.8656,135311.5209
8042,8043,0,0.486372349,0.775465668,0.428748709,0.283541486,0.360982539,2.314227483,0.576230588,0.245201265,0.499020075,0.438239995,0.630007204,66647.09734,12939.90012,79586.99746,51617.8656,131204.8631
3767,3768,260,1.165529093,0.553345175,0.947826216,0.363092867,0.364481603,2.216638575,0.403387598,0.495097942,0.434242449,0.388747958,0.506085864,69362.85523,14353.4034,83716.25863,51617.8656,135334.1242
31209,31210,60,1.11184338,0.72900849,0.972174516,0.159623025,0.396327189,1.869420944,0.582784495,0.418082472,0.515107583,0.474698203,0.633693535,69570.47189,12007.36152,81577.83341,51617.8656,133195.699
22329,22330,150,0.971593662,0.438509851,0.71260375,0.151756748,0.316381493,1.248664105,0.553586434,0.415960334,0.599266095,0.481213855,0.530735502,67013.74609,13020.38136,80034.12745,51617.8656,131651.9931
37277,37278,230,0.75312643,0.765621072,0.836807811,0.423436674,0.344087241,1.943979111,0.431482787,0.450513955,0.635669471,0.342412672,0.507442979,69840.34172,13586.22216,83426.56388,51617.8656,135044.4295
29832,29833,170,0.553307319,0.558632466,0.787976358,0.25934702,0.464598543,2.668990463,0.216664173,0.434797878,0.452714753,0.45162653,0.479047788,67510.56918,15374.66364,82885.23282,51617.8656,134503.0984
7524,7525,250,0.436743213,0.475664638,0.743623294,0.483003976,0.325075885,1.879661674,0.425650791,0.485360384,0.524318293,0.388127162,0.532512317,69797.35648,13527.16596,83324.52244,51617.8656,134942.388
6807,6808,100,0.860424658,0.722227919,0.475281228,0.26596873,0.202476267,1.693563391,0.381461709,0.352516876,0.488781951,0.431387925,0.57088357,65067.5936,13296.98412,78364.57772,51617.8656,129982.4433
11098,11099,350,1.179422978,0.728962104,0.849564799,0.195155763,0.227368709,2.03173505,0.401908683,0.314546025,0.643672156,0.476857168,0.630325434,63305.80153,12038.12568,75343.92721,51617.8656,126961.7928
4729,4730,230,0.896195917,0.658656176,0.664099168,0.184756965,0.208575576,2.936854557,0.486011134,0.513026691,0.450670099,0.405891225,0.447851592,63621.98437,14750.04132,78372.02569,51617.8656,129989.8913
6769,6770,20,1.102331806,0.727865399,1.149900128,0.321390599,0.46129083,2.677837576,0.295222385,0.511024754,0.478133083,0.447887017,0.506457287,69668.35062,14123.77092,83792.12154,51617.8656,135409.9871
23257,23258,100,0.556490736,0.740177498,1.121755057,0.437083136,0.150043596,2.462118009,0.54945618,0.313916419,0.386954606,0.452538084,0.474883035,63566.63853,14647.03632,78213.67485,51617.8656,129831.5405
9553,9554,120,0.817120782,0.614364991,0.561945409,0.158361,0.481192032,1.648711413,0.42953915,0.362592447,0.499498783,0.611028927,0.533534926,73654.91989,12629.23704,86284.15693,51617.8656,137902.0225
11910,11911,40,0.979395085,0.625451753,1.144937856,0.177272241,0.49144943,2.205502177,0.581549337,0.605788533,0.589812569,0.45580397,0.519585113,71893.52567,12533.6484,84427.17407,51617.8656,136045.0397
25133,25134,30,1.060645237,0.483732557,0.649978431,0.468230554,0.444009479,2.982214723,0.501435371,0.501988306,0.427025575,0.563474703,0.610746264,72415.93542,12403.99944,84819.93486,51617.8656,136437.8005
19366,19367,260,0.536646718,0.455021071,0.445904727,0.405421235,0.191868256,2.097150264,0.617820709,0.296455543,0.666243176,0.354255609,0.494998406,65499.47994,13298.08284,78797.56278,51617.8656,130415.4284
16002,16003,40,0.592958477,0.786016085,0.962769941,0.233551891,0.258969575,2.041509859,0.512233268,0.431365274,0.620115031,0.424379528,0.62575062,65620.08408,11875.7898,77495.87388,51617.8656,129113.7395
1644,1645,250,0.642312327,0.501106644,0.698958731,0.33572187,0.489382794,1.842868518,0.560350366,0.476976057,0.405111867,0.400458575,0.790918649,72316.46965,11767.01652,84083.48617,51617.8656,135701.3518
45780,45781,150,0.875591773,0.784164471,0.691351856,0.304481063,0.218949122,1.56590064,0.358599791,0.52557694,0.431208826,0.580898231,0.570176075,65454.09125,12930.561,78384.65225,51617.8656,130002.5179
20134,20135,90,1.111628466,0.415071778,0.910219071,0.483975065,0.191521,1.649440577,0.563670923,0.552585694,0.560131715,0.612299493,0.64587252,67900.1548,10998.1872,78898.342,51617.8656,130516.2076
28821,28822,270,0.741194837,0.451277788,0.669396836,0.434897381,0.261193773,1.968847974,0.543943024,0.680575621,0.591011308,0.51483295,0.512560024,70027.30506,12255.67224,82282.9773,51617.8656,133900.8429
27636,27637,190,0.50591235,0.782471864,1.185615583,0.337562872,0.198885694,1.411894706,0.377335324,0.454767621,0.512289397,0.36131555,0.503026351,63641.44305,15073.88904,78715.33209,51617.8656,130333.1977
40657,40658,160,1.14036232,0.663345622,0.562300458,0.156608849,0.370070781,2.542610314,0.3230213,0.560506252,0.553302834,0.615602309,0.509354157,67558.49103,12752.019,80310.51003,51617.8656,131928.3756
3279,3280,200,0.747265476,0.5495879,0.408584424,0.338100336,0.287487721,1.086711933,0.276943355,0.56648771,0.560514974,0.43003821,0.695009848,67549.46583,12397.13244,79946.59827,51617.8656,131564.4639
43953,43954,280,1.013667326,0.566656253,1.039014802,0.481797424,0.214946333,1.65638769,0.601170213,0.382744882,0.437037294,0.408647294,0.528243237,67000.28023,13797.72576,80798.00599,51617.8656,132415.8716
39537,39538,300,0.705683882,0.769767376,0.532255737,0.45421846,0.258112644,2.233545105,0.515100555,0.237512741,0.417625195,0.45377062,0.670091349,67020.7101,12781.68444,79802.39454,51617.8656,131420.2601
44980,44981,360,0.468943655,0.402828487,1.003181425,0.319042868,0.313766989,1.325962641,0.369031355,0.420002084,0.466860356,0.502457041,0.516384177,66246.54087,14254.24392,80500.78479,51617.8656,132118.6504
