#,Job_ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,c0: Cooling,c1: Interior Lighting,c2: Interior Equipment,Total energy consumption
995,EP_G000000995,10.62797114,0.797323158,5.332847792,0.913228488,13.1492233,0.941848047,25.16641432,26.23187885,17,175341.89,17338.89,155153.9,347834.68
996,EP_G000000996,12.46778463,0.781872527,5.803487074,0.859696735,11.41681866,0.701394132,25.51140256,28.4598251,17,149106.6,17763.02,100320.34,267189.96
997,EP_G000000997,13.4317721,0.878647379,5.089079463,0.909736094,13.7110557,0.93070321,24.94319444,26.5154378,17,164390.83,16483.04,159868.85,340742.72
998,EP_G000000998,12.59613355,0.910773308,5.673415232,0.722629587,12.49874356,0.765410867,24.02462021,26.15659035,18,181703.23,16621.05,131836.42,330160.7
999,EP_G000000999,13.40383062,0.7352777,6.001283571,0.848199157,13.6762981,0.805944702,24.44572833,21.35358466,18,165387.53,20636.69,151896.66,337920.88
1000,EP_G000001000,13.1378259,0.748305057,6.270869376,0.839345882,11.65590723,0.826984748,25.0660863,27.78000769,18,167792.94,21338.64,132836.68,321968.26
1001,EP_G000001001,14.45861246,0.768171918,4.569833299,0.79207788,12.31295239,0.919761817,25.36765908,24.94399377,17,145261.81,12886.97,141879.39,300028.17
1002,EP_G000001002,13.62548964,0.861850064,7.06052747,0.869804653,10.99919934,0.785569028,25.79430114,24.72494808,18,152615.92,24897.57,119074.8,296588.29
1003,EP_G000001003,13.95892523,0.850292587,5.469408177,0.764917438,14.00312371,0.725476042,25.07401096,29.15220757,19,183394.88,21132.99,152725.3,357253.17
1004,EP_G000001004,14.53881498,0.730130238,5.926037994,0.828113254,12.59608038,0.934293061,24.71252987,21.90962677,19,175064.73,24789.07,176921.88,376775.68
1005,EP_G000001005,13.32093432,0.826071182,6.54607343,0.919379328,12.88763231,0.802664269,24.56829966,25.8707065,19,188183.15,30400.56,155514.2,374097.91
1006,EP_G000001006,13.97835883,0.807566342,5.869589088,0.77675006,11.91183133,0.785786085,24.65755706,22.1791996,17,144367.08,16231.98,117263.98,277863.04
1007,EP_G000001007,13.38104123,0.830418456,5.37370258,0.703433191,14.65219055,0.945807635,24.88106353,29.10037075,17,171409.81,13457.95,173614.95,358482.71
1008,EP_G000001008,12.92616119,0.769561118,7.311289225,0.808150544,13.95851206,0.813557833,25.01271954,23.36257926,19,182988.04,29846.42,170722.42,383556.88
1009,EP_G000001009,11.98909723,0.973965016,5.597169385,0.952754036,12.44467291,0.955252077,24.1435804,21.97964077,19,203181.39,26937.38,178716.42,408835.19
1010,EP_G000001010,14.86022294,0.87320581,4.814058499,0.836126535,12.15534677,0.987860322,25.31808431,25.07832843,19,176936.14,20332.44,180520.23,377788.81
1011,EP_G000001011,11.75538974,0.943089091,6.457018165,0.898737372,12.21577843,0.838273331,24.99577164,27.30820109,19,200515.65,29313.71,153946.49,383775.85
1012,EP_G000001012,10.86509883,0.885451023,6.955919736,0.875870583,13.60186094,0.767156141,23.82123366,27.46215928,17,187010.53,21690.87,130726.56,339427.96
1013,EP_G000001013,12.10022287,0.861371163,5.266231687,0.921732506,13.40160007,0.895884283,25.25106675,23.82189231,18,175950.7,19678.99,165456.18,361085.87
1014,EP_G000001014,13.21025868,0.818914537,5.132632593,0.890562658,13.71976413,0.83456689,24.24927016,26.90678505,18,182094.61,18531.16,157791,358416.77
1015,EP_G000001015,15.17351299,0.805653133,7.249688124,0.837637341,12.17760069,0.840605973,25.1154907,23.75622502,17,142407.97,21620.11,128243.67,292271.75
1016,EP_G000001016,12.44308884,0.935388807,4.87810185,0.853525225,11.81185467,0.723960339,25.64983492,23.64971188,18,158093.28,16879.72,117843.95,292816.95
1017,EP_G000001017,14.64761829,0.871231923,7.21799658,0.79211456,13.12708085,0.830086459,24.05807518,27.83607994,17,163592.64,20355.75,136512.76,320461.15
1018,EP_G000001018,13.95086361,0.779559433,5.735209881,0.854370669,14.18249341,0.71297652,23.97278679,25.03789386,19,185626.34,24751.51,152016.53,362394.38
1019,EP_G000001019,15.31253994,0.884410251,5.21895327,0.756120994,13.03404163,0.980018565,24.18629205,25.27150004,18,176031.04,15998.26,176030.47,368059.77
1020,EP_G000001020,13.2772763,0.854383661,7.632066274,0.905351621,13.5043666,0.931751368,24.43267416,24.60359027,18,182943.84,28012.86,173399.84,384356.54
1021,EP_G000001021,14.46720668,0.864038833,6.04294107,0.866557454,11.8409921,0.804436292,23.83178793,23.24686271,18,167880.63,21229.69,131266.58,320376.9
1022,EP_G000001022,14.17363891,0.778867932,8.322096317,0.814859308,12.64957241,0.839709271,24.98701146,24.34819828,18,163203.69,27492.45,146379.15,337075.29
1023,EP_G000001023,13.47139705,0.897897614,5.048673405,0.842390756,10.66485189,0.935844749,24.92348008,22.47510739,18,162174.74,17242.05,137541.28,316958.07
1024,EP_G000001024,14.13271042,0.898471633,5.584905656,0.755834849,11.59779563,0.912892717,24.17300009,26.74212761,19,190482.39,21323.02,159168.89,370974.3
1025,EP_G000001025,13.32570981,0.810036488,7.409783835,0.901099669,12.92743517,0.890205023,25.37216175,22.21595188,17,149556.71,23771.74,144173.07,317501.52
1026,EP_G000001026,13.89248815,0.940625179,5.799523868,0.798020227,11.11376279,0.76987736,25.73586159,28.09096702,19,171098.26,23378.26,128631,323107.52
1027,EP_G000001027,13.77546081,0.780191298,5.991154821,0.891755332,12.50492293,0.856163708,24.49814834,22.873551,19,179908.82,26987.48,160953.65,367849.95
1028,EP_G000001028,14.0698206,0.80637906,6.258918735,0.799752921,11.95214769,0.858971768,25.10737406,25.09175889,18,161500.02,20293.32,141481.37,323274.71
1029,EP_G000001029,15.47836204,0.913286896,4.620784712,0.971831505,11.97312795,0.996973619,25.66486919,23.77766017,19,169975.14,22683.64,179454.47,372113.25
1030,EP_G000001030,12.97447303,0.759040308,6.169219092,0.920889078,13.67249052,0.710005893,25.19958555,23.49755234,19,173647.58,28697.47,145939.41,348284.46
1031,EP_G000001031,14.28467451,0.877415587,8.619526972,0.775390535,11.73577851,0.740440108,25.53272686,29.60531283,19,175233.8,33760.58,130636.59,339630.97
1032,EP_G000001032,11.5244121,0.870066657,7.168267292,0.802212312,12.32807525,0.896452392,24.08168559,25.74933122,17,177102.5,20473.21,138453.6,336029.31
1033,EP_G000001033,14.48234527,0.727737689,6.689251787,0.813155903,13.04655855,0.824120941,25.05062083,27.09613376,18,163871.66,22052.07,148170.36,334094.09
1034,EP_G000001034,14.11135333,0.753603378,4.506294039,0.832713058,14.00685119,0.984694949,24.88797097,22.04512134,17,154909.14,13359.72,172792.13,341060.99
1035,EP_G000001035,13.33677969,0.738828865,5.982837488,0.821944417,12.92575684,0.84350634,24.64869046,27.82418601,18,175164.74,19936.44,150251.48,345352.66
1036,EP_G000001036,15.19029147,0.822601146,4.421956856,0.831942685,10.26027655,0.830091611,25.61704754,22.89687109,19,152736.58,18582.92,128040.71,299360.21
1037,EP_G000001037,12.98749582,0.785181789,6.482596944,0.756825662,12.13988394,0.992413721,25.72159259,23.53288891,19,177765.87,24782.83,181121.62,383670.32
1038,EP_G000001038,13.75844078,0.800471865,4.278718784,0.844292225,12.67698125,0.883196113,24.51527787,23.85435592,17,154511.66,12861.42,140266.75,307639.83
1039,EP_G000001039,13.0640475,0.96512767,6.194337983,0.786299866,11.9720907,0.847106256,24.93421586,23.46946626,17,154575.33,17340.66,127054.38,298970.37
1040,EP_G000001040,11.92649243,0.82226951,6.315087449,0.791135577,13.06491718,0.975383751,24.91191617,26.20566252,19,202837.43,25236.92,191577.79,419652.14
1041,EP_G000001041,15.77704983,0.768097481,7.258863806,0.72939802,12.56041499,0.965481753,24.64408155,22.67241949,17,148234.99,18850.19,151925.2,319010.38
1042,EP_G000001042,14.94887765,0.765478269,5.752675846,0.858843245,12.44510844,0.832992862,25.11265321,24.11349301,19,168375.93,24956.85,155848.62,349181.4
1043,EP_G000001043,13.02895964,0.83315033,6.530504495,0.917933802,12.81327535,0.999755336,23.32223224,20.27385792,19,201575.26,30280.58,192582.53,424438.37
1044,EP_G000001044,13.32525996,0.730013815,8.284574942,0.869004282,13.77121391,0.858910982,24.15464139,24.37528199,17,163918.85,25631.54,148184.28,337734.67
1045,EP_G000001045,12.53105166,0.743252922,4.910493948,0.881003169,12.08206344,0.977549524,23.11978722,25.15493796,19,208454.96,21852.88,177559.07,407866.91
1046,EP_G000001046,13.65023324,0.885251642,6.460311342,0.774276835,13.29076075,0.819927663,24.90866155,26.76755508,17,158159.19,17808.7,136523.41,312491.3
1047,EP_G000001047,12.39539309,0.912096769,4.213427307,0.878869211,12.04530325,0.903111101,24.18053031,24.45997217,17,167135.54,13183.85,136282.68,316602.07
1048,EP_G000001048,11.22732237,0.810958323,5.549874112,0.883391452,13.17771105,0.754317617,24.85926175,23.23109643,17,160139.12,17454.96,124530.57,302124.65
1049,EP_G000001049,13.76053103,0.794692475,6.592060119,0.806417835,11.58587247,0.789437785,24.07485829,21.97101859,19,176413.83,26852.66,137502.2,340768.69
1050,EP_G000001050,13.87890583,0.78746206,6.242139016,0.807471373,14.19667116,0.881465768,24.96586849,26.4514317,17,159298.04,17944.98,156773.88,334016.9
1051,EP_G000001051,14.22005389,0.991268538,7.343943857,0.836906526,11.82271358,0.900894439,24.7165429,23.23920364,19,183020.12,31046.48,160123.13,374189.73
1052,EP_G000001052,14.61130704,0.834178418,6.811174198,0.829006752,13.43679788,0.762741401,24.62887803,24.84323608,17,150720.09,20103.08,128396.99,299220.16
1053,EP_G000001053,13.3936527,0.791825771,6.326253725,0.756796977,14.80540626,0.790977272,25.57870271,25.55732595,18,165705.47,19409.93,161383.36,346498.76
1054,EP_G000001054,14.87544118,0.734792607,6.348670325,0.944247341,12.01300565,0.818594855,25.78003568,24.31453739,19,160575.64,30281.3,147837.18,338694.12
1055,EP_G000001055,14.85317566,0.781457417,6.167224843,0.951146406,13.69147766,0.811080195,25.19309697,24.71963095,19,173610.13,29630.79,166946.42,370187.34
1056,EP_G000001056,11.40134449,0.803483207,6.078411734,0.73350902,12.47929729,0.935538048,23.9748251,29.22595982,18,202646.47,18075.64,160888.88,381610.99
1057,EP_G000001057,12.28778705,0.870528345,8.105571769,0.83606386,12.87320879,0.762634665,24.04837905,23.0044105,17,164045.39,24127.13,122994.33,311166.85
1058,EP_G000001058,13.61507453,0.802961795,5.7612123,0.927470267,13.01048419,0.813631989,24.48612767,25.32162133,18,171613.34,21662.67,145880.05,339156.06
1059,EP_G000001059,13.3354989,0.777384803,7.676607808,0.885103898,12.95958825,0.759794285,23.92843008,22.77108794,18,171602.09,27546.2,135694.32,334842.61
1060,EP_G000001060,13.68935006,0.979721543,5.314595405,0.811038015,11.79181492,0.856645996,25.55686776,26.02282997,17,149640.77,15345.96,126550.48,291537.21
1061,EP_G000001061,12.12204211,0.796248803,7.574213086,0.863050383,12.76073808,0.913351955,25.32339728,24.35158004,17,159366.65,23273.21,146014.4,328654.26
1062,EP_G000001062,13.56652453,0.830404257,5.589030578,0.814504965,12.53533645,0.876566068,24.89263648,26.50574376,17,156894.74,16207.38,137658.3,310760.42
1063,EP_G000001063,13.76432669,0.896439278,5.448898803,0.766334874,12.29983184,0.93663161,24.29746345,25.42471793,19,192407.53,21092.76,173193.26,386693.55
1064,EP_G000001064,13.86509785,0.789954645,6.385507108,0.853366945,13.45218117,0.830169471,24.25977164,22.06566325,17,154663.16,19400.54,139907.57,313971.27
1065,EP_G000001065,13.44568482,0.882726796,8.150910164,0.897995981,13.70823665,0.749397139,24.29416309,29.63295314,17,169636.03,26059.32,128699.06,324394.41
1066,EP_G000001066,12.37461712,0.790728928,7.85865662,0.741509607,13.59091031,0.859450941,24.07979211,22.49152926,18,181064.13,23624.53,160969.68,365658.34
1067,EP_G000001067,15.19213956,0.87595426,6.495976227,0.755806046,13.49357447,0.985751948,24.60970075,24.23817706,19,187786.37,24800.52,199966.68,412553.57
1068,EP_G000001068,11.95037457,0.756487052,7.384058174,0.829566562,12.06018635,0.780773988,25.13170425,25.61552305,18,170081.21,24833.87,129763.87,324678.95
1069,EP_G000001069,12.43416977,0.858265138,6.423420367,0.828304706,11.57925035,0.802982546,24.79294708,23.17365419,18,167430.91,21570.22,128133,317134.13
1070,EP_G000001070,14.62898965,0.803339788,8.329743415,0.799579098,14.83633201,0.736705433,23.95122081,25.50442632,19,189573.38,33643.34,164317.34,387534.06
1071,EP_G000001071,10.76341389,0.810529034,6.446245764,0.808752792,11.33629662,0.950296026,25.25763136,22.7198071,19,191435.3,26334.72,161954.53,379724.55
1072,EP_G000001072,11.49202318,0.877856925,7.460161089,0.90473339,12.55807323,0.891339689,24.96495049,25.23969009,17,169119.01,24029.87,140232.28,333381.16
1073,EP_G000001073,12.97534979,0.760285048,6.396107826,0.869279601,13.64171899,0.93517423,24.9721089,28.5841406,17,167705.51,19795.1,159824.51,347325.12
1074,EP_G000001074,11.52428405,0.760709772,8.070112619,0.759382602,13.14663139,0.967136124,24.87809578,23.82937238,17,168295.43,21818.39,159288.28,349402.1
1075,EP_G000001075,14.98825946,0.761128179,7.334968767,0.923409516,14.05435703,0.898128606,24.44278517,25.59821226,19,189024.18,34213.59,189763.42,413001.19
1076,EP_G000001076,14.54214439,0.927118197,6.368365458,0.833214999,13.4176979,0.868058404,24.33671753,24.49204325,17,159843.28,18891.55,145917.94,324652.77
1077,EP_G000001077,14.00403433,0.875114751,5.583945041,0.848547652,13.663615,0.916693183,25.04373787,23.8735425,18,170462.78,19209.47,172609.24,362281.49
1078,EP_G000001078,12.23974487,0.844935951,7.678715084,0.807462836,13.19003977,0.80662592,25.31532126,22.64858276,18,167759.99,25136.75,146619.83,339516.57
1079,EP_G000001079,14.71853329,0.790395777,7.560689147,0.80641894,12.97308463,0.742933857,25.05824988,23.33234762,17,141480.92,21707.24,120746.67,283934.83
1080,EP_G000001080,13.69458241,0.835516596,7.322888558,0.751441808,13.98336348,0.717005918,23.26792852,22.17222678,18,176320.36,22308.78,138168.43,336797.57
1081,EP_G000001081,10.431879,0.859791747,6.881720546,0.815556896,11.4362159,0.929297473,24.66665907,27.46062005,19,215136.57,28350.28,159771.79,403258.64
1082,EP_G000001082,13.17153577,0.863356284,6.12345209,0.703130673,14.20335701,0.881522376,24.54420262,27.31724187,17,169386.42,15329.04,156857.79,341573.25
1083,EP_G000001083,11.85927132,0.837745162,6.592936562,0.773068505,12.69526215,0.896858781,24.51194503,24.31891878,18,183194.87,20663.07,156906.22,360764.16
1084,EP_G000001084,11.66771735,0.831768668,5.557624271,0.811652155,13.20283426,0.74472621,25.44851381,24.58740022,18,168839.15,18287.62,135499.67,322626.44
1085,EP_G000001085,13.88850645,0.79325263,8.698094846,0.796513133,14.12563004,0.767532398,24.63655279,28.78720306,19,192184.89,34996.38,162992.47,390173.74
1086,EP_G000001086,11.47728051,0.764222916,4.229989128,0.907483679,12.27622934,0.88856715,25.29569054,22.45727594,19,182405.87,19390.28,163990.33,365786.48
1087,EP_G000001087,14.77694594,0.854168398,8.247950117,0.835739848,14.09937077,0.78537874,24.11108165,26.91752629,18,177231.26,27945.71,152599.57,357776.54
1088,EP_G000001088,11.62635027,0.774668984,6.060206392,0.800109101,10.06458987,0.999424353,23.68584733,27.11136743,19,208101.82,24493.04,151219.92,383814.78
1089,EP_G000001089,13.36848117,0.881695546,6.898801327,0.729366376,14.34636942,0.737862225,24.21514024,26.24506094,19,193915.7,25417.07,159140.34,378473.11
1090,EP_G000001090,13.72646209,0.872634147,7.544225215,0.869718231,13.36975429,0.778751126,24.20513639,27.58155235,19,195451.75,33143.57,156525.5,385120.82
1091,EP_G000001091,14.04033688,0.827115525,5.38178786,0.782560457,12.91890441,0.748346294,24.73241346,27.91544415,18,167816.7,17074.28,133230.21,318121.19
1092,EP_G000001092,12.00655031,0.912952467,6.048954174,0.87375775,14.13797322,0.976930365,23.9272316,26.9979927,19,222683.71,26697.92,207641.31,457022.94
1093,EP_G000001093,10.83657237,0.836921208,5.066425757,0.837616623,13.53053265,0.724390348,23.21499376,25.41166998,18,200211.8,17204.62,135070.96,352487.38
1094,EP_G000001094,13.02845743,0.784634585,7.372588191,0.822234075,13.11593799,0.884648708,24.57027654,22.5228917,18,172570.65,24576.13,159898.59,357045.37
1095,EP_G000001095,14.87254436,0.919976839,7.506776217,0.947085823,12.40271363,0.829462622,24.62855485,26.45614064,18,169760.06,28823.11,141771.18,340354.35
1096,EP_G000001096,14.4922745,0.787844306,5.558100591,0.917872987,13.46293895,0.740914903,24.80005805,26.53846406,19,177091.5,25770.04,149958.54,352820.08
1097,EP_G000001097,12.40427848,0.847743268,5.882135337,0.806662861,13.10335847,0.988017101,25.26417026,22.99775531,17,160406.63,16893.11,162191.78,339491.52
1098,EP_G000001098,12.37039644,0.856485451,7.742600841,0.767489454,12.37976272,0.999411867,24.84945785,27.78255415,17,172379.18,21156.4,155002.45,348538.03
1099,EP_G000001099,13.61824862,0.92161117,5.529513169,0.871940426,12.31460729,0.937047109,24.58055422,23.80055167,18,174289.11,19546.62,159021.71,352857.44
1100,EP_G000001100,14.32213429,0.779425952,5.353328428,0.766598081,12.84000228,0.974400216,24.87972156,23.64405645,17,153058.91,14610.8,156741.58,324411.29
1101,EP_G000001101,14.18385291,0.725415404,6.29661202,0.86108544,14.10563085,0.749705851,23.52122071,27.67697294,18,180709.4,21981.19,145732.98,348423.57
1102,EP_G000001102,12.99877036,0.764780761,5.791347108,0.818995569,11.38529623,0.775937352,23.59664077,24.31046415,18,173621.27,19229.11,121743.4,314593.78
1103,EP_G000001103,14.18850966,0.905944316,6.007936935,0.84983052,14.87578244,0.803826577,25.15856672,27.99840303,17,159448.63,18177.75,149804.18,327430.56
1104,EP_G000001104,11.64885503,0.881477082,6.72566395,0.843593479,12.45958553,0.989208356,24.93622525,25.66675941,18,188519.52,23002.04,169850.1,381371.66
1105,EP_G000001105,12.79322129,0.765719668,5.631093772,0.794838625,12.66232872,0.926826208,25.35712711,22.23155591,18,163972.68,18145.53,161728.41,343846.62
1106,EP_G000001106,13.51879033,0.97047938,6.880959683,0.782577093,13.82822387,0.779327337,24.3720936,24.38041322,17,161938.02,19171.61,135010.66,316120.29
1107,EP_G000001107,15.55047818,0.885438669,6.570964253,0.77920847,12.86972854,0.728447392,23.29369119,24.98599052,19,185057.93,25863.59,140938.8,351860.32
1108,EP_G000001108,13.72283603,0.743578414,6.256602504,0.907200564,10.25297793,0.936973953,24.43278369,22.72627893,18,161956.14,23011.23,132389.02,317356.39
1109,EP_G000001109,14.10221747,0.86834285,5.988433309,0.838246657,13.23728553,0.93151424,25.61453137,25.07747705,18,165750.81,20350.87,169927.19,356028.87
1110,EP_G000001110,12.51632914,0.773477432,4.451275205,0.771459024,13.44795773,0.941238729,23.94962962,27.11514288,17,175767.42,12225.87,158576.15,346569.44
1111,EP_G000001111,10.99722686,0.82954173,7.60345407,0.742818001,13.30430824,0.828050106,25.02174787,27.84011186,19,207066.3,28529.84,165619.67,401215.81
1112,EP_G000001112,12.05200272,0.763134283,7.11801485,0.818830703,13.4289702,0.97930127,24.71317021,27.42959497,19,207579.92,29441.44,197706.99,434728.35
1113,EP_G000001113,11.84702291,0.874124968,6.622138679,0.829325837,12.77547291,0.884199889,24.50207931,28.05070263,19,208715.52,27741.47,169820.62,406277.61
1114,EP_G000001114,14.22509597,0.846168448,7.306443024,0.929700823,12.88349841,0.851023106,24.26563088,23.02080201,19,185122.92,34312.73,164830.72,384266.37
1115,EP_G000001115,10.55508955,0.845976855,5.811197409,0.908635325,12.627414,0.722233849,24.64652842,23.89407136,18,182361.97,21406.88,125680.15,329449
1116,EP_G000001116,13.13922872,0.883889239,5.638490171,0.899114501,14.444191,0.994415069,24.52729079,27.28099826,19,209773.31,25608.48,215935.43,451317.22
1117,EP_G000001117,14.01762102,0.830040644,6.268590121,0.88314794,13.63270942,0.751175694,24.84824351,23.45197604,19,175994.94,27964.65,153952.48,357912.07
1118,EP_G000001118,13.7506954,0.826800487,7.887534863,0.926172428,11.90216349,0.811458916,24.58134697,26.78518763,17,156997.26,26008.52,120996.89,304002.67
1119,EP_G000001119,12.58957439,0.806852701,6.886700954,0.838934282,14.29120403,0.998833075,24.56705805,24.398474,17,172811.42,20569.4,178831.28,372212.1
1120,EP_G000001120,14.37770784,0.786575547,7.315710685,0.854196485,13.32368504,0.956014024,25.13228681,22.80102989,18,166157.1,25334.5,175534.73,367026.33
1121,EP_G000001121,15.74391776,0.978982784,7.410363133,0.889044079,12.79894263,0.953461114,23.49501934,23.35642128,17,165412.02,23455.53,152882.87,341750.42
1122,EP_G000001122,14.07467953,0.891643733,4.311439514,0.861469534,12.98215469,0.913444437,25.05552675,26.87779371,17,157385.03,13223.45,148563,319171.48
1123,EP_G000001123,15.13178148,0.746546741,7.863096321,0.875483764,12.9490788,0.943744247,24.93167141,25.99553313,17,153543.66,24508.92,153099.91,331152.49
1124,EP_G000001124,11.29119442,0.85973567,5.46442452,0.909694864,14.23712579,0.756327074,23.97868579,23.26085764,19,204030.82,25109.97,161880.66,391021.45
1125,EP_G000001125,13.07760565,0.773385666,4.765393091,0.733357769,13.13487641,0.837260001,24.73409434,23.28732852,18,167125.48,14168.13,151551.68,332845.29
1126,EP_G000001126,15.06735635,0.856296435,7.111518934,0.862663314,12.06305571,0.913856534,23.73829575,21.72466567,17,155963.63,21841.69,138107.45,315912.77
1127,EP_G000001127,12.42729797,0.841095355,8.099847034,0.769191512,11.46927322,0.921720256,24.77517648,24.64859704,17,160757.6,22181.65,132439.27,315378.52
1128,EP_G000001128,13.78076775,0.805819639,4.735258967,0.8502628,14.05214069,0.88277464,24.58324314,23.14123242,19,185823.94,20337.75,186489.91,392651.6
1129,EP_G000001129,12.12087589,0.80083214,6.977618095,0.763440539,13.77855636,0.705164289,24.95147511,23.55469427,18,168316.5,21596.35,133896.26,323809.11
1130,EP_G000001130,13.60535314,0.793064646,6.593525707,0.873081258,13.59661003,0.73673919,23.85922371,24.60062818,18,174517.47,23338.36,138044.42,335900.25
1131,EP_G000001131,13.56599499,0.850109221,5.452363473,0.801207991,13.31423262,0.755317923,25.37127704,23.22959363,19,170821.15,22066.63,151185.08,344072.86
1132,EP_G000001132,13.05192802,0.884943401,5.738941999,0.776926916,13.66217139,0.779513947,24.64317871,26.31680993,17,161614.62,15874.3,133421.36,310910.28
1133,EP_G000001133,13.13060171,0.855928778,5.217422035,0.876394943,12.24311014,0.756905541,25.22045858,25.91782328,17,149738.61,16279.4,116095.45,282113.46
1134,EP_G000001134,14.33472655,0.797652144,5.648478262,0.94677197,12.04163778,0.990923011,23.9194957,26.77085018,18,181326.96,21680.78,164437.14,367444.88
1135,EP_G000001135,13.56223309,0.875817562,5.949395132,0.853837005,13.30212149,0.718321907,24.72781366,24.13060014,19,178767.1,25659.83,143649.13,348076.06
1136,EP_G000001136,14.45501898,0.852660782,4.593411843,0.821476764,10.55992884,0.701621986,24.01644026,23.59038731,17,144698.33,13434.24,92820.93,250953.5
1137,EP_G000001137,12.86020303,0.809953529,6.801753888,0.86695203,12.45158147,0.905466918,25.15432305,24.37598874,17,155797.1,20994.16,141246.87,318038.13
1138,EP_G000001138,11.60353155,0.802269487,5.710750401,0.854112345,13.47993649,0.754069641,25.11980337,23.89495088,18,171870.59,19774.53,140079.23,331724.35
1139,EP_G000001139,13.48480017,0.889460503,4.561382753,0.853937816,12.25259312,0.818563152,23.49560183,24.20367494,18,179066.32,15791.41,138214.83,333072.56
1140,EP_G000001140,14.16859901,0.779877211,7.158775195,0.912051881,10.39556814,0.944409314,24.66703513,26.30429594,18,166506.67,26470.14,135295.37,328272.18
1141,EP_G000001141,15.5161363,0.800281454,8.581129056,0.794486579,11.66351514,0.939933039,25.53153803,23.82074099,18,153855.97,27639.43,151077.85,332573.25
1142,EP_G000001142,13.31867397,0.875238031,5.638976057,0.809181401,12.61352129,0.899726699,25.04587006,24.23659947,19,183824.02,23049,170612.15,377485.17
1143,EP_G000001143,13.70010202,0.715141726,6.858866931,0.829093376,12.58736195,0.900578641,23.91119157,24.57475858,19,190782.35,28725.12,170419.53,389927
1144,EP_G000001144,12.81495825,0.793337733,5.653040917,0.76386527,11.9788522,0.82009912,24.86901803,28.62671034,17,159543.01,15373.81,123073.14,297989.96
1145,EP_G000001145,11.50640999,0.813671378,8.465640376,0.82707845,11.90040496,0.921104285,25.39057325,27.81912157,19,199269.44,35368.17,164791.02,399428.63
1146,EP_G000001146,14.99669563,0.818072473,5.438322507,0.782194544,14.25582463,0.807436163,23.55016392,22.53657108,17,158491.48,15144.76,144205.65,317841.89
1147,EP_G000001147,12.30171563,0.751607318,5.694103021,0.893879367,11.73620682,0.86890558,24.30603047,23.95043628,19,188998.35,25710.48,153307.48,368016.31
1148,EP_G000001148,14.02547722,0.823954105,8.051936012,0.866743352,13.17762865,0.965376335,24.96518351,25.83689229,17,160806.62,24846.97,159373.33,345026.92
1149,EP_G000001149,13.3236413,0.755574208,6.842516899,0.823886494,11.47434698,0.861263141,24.18841589,26.28921846,17,159545.97,20070.85,123807.11,303423.93
1150,EP_G000001150,13.18477512,0.921129902,7.312379094,0.824020942,11.06454619,0.959321052,25.66201372,24.04802516,17,149609.1,21452.58,132977.86,304039.54
1151,EP_G000001151,14.8813669,0.844654567,5.678398184,0.929316238,13.31383687,0.828024806,23.67467268,23.57055777,19,187495.5,26656.03,165733.22,379884.75
1152,EP_G000001152,14.7839703,0.75468845,5.617116869,0.812041159,12.93851323,0.990082166,24.63397631,21.41508763,19,178544.53,23040.8,192583.29,394168.62
1153,EP_G000001153,13.78432891,0.820346607,6.673072028,0.85756264,13.03265897,0.723912969,25.33115562,20.38859645,18,150517.93,23200.09,130015.11,303733.13
1154,EP_G000001154,13.7932628,0.814718094,6.097133603,0.877587822,12.1992528,0.829486883,24.47761213,22.60851623,17,150711.83,19050.17,126772.34,296534.34
1155,EP_G000001155,11.07338649,0.75096042,4.330684863,0.784221812,12.82443239,0.86687557,24.17121746,24.1143998,18,186310.37,13768.72,153203.73,353282.82
1156,EP_G000001156,14.18126897,0.873616604,6.401741438,0.752663735,13.90076618,0.888317221,25.79427956,26.8328291,18,166531.65,19534.27,170169.31,356235.23
1157,EP_G000001157,12.23611166,0.793478025,7.931700533,0.798268138,11.72917682,0.719773286,24.73977403,22.38026579,19,176968.28,31983.14,126918.89,335870.31
1158,EP_G000001158,12.34119505,0.823571608,6.32704016,0.846132009,10.6229029,0.788721271,23.58931853,24.54210244,17,163842.16,19059.93,104965.97,287868.06
1159,EP_G000001159,13.42445358,0.842666681,8.665430948,0.906777085,13.76061291,0.972906553,25.11806954,22.76537376,18,175675.24,31855.82,184494.46,392025.52
1160,EP_G000001160,14.3575158,0.766911085,6.26823984,0.962330563,12.90764192,0.754705187,24.97573014,22.70995059,18,155523.5,24455.01,134245.17,314223.68
1161,EP_G000001161,15.45695425,0.807473139,6.059871924,0.898010827,12.50384408,0.735715486,24.69406722,24.34484938,19,167731.25,27488.5,138298.17,333517.92
1162,EP_G000001162,13.941294,0.912551366,5.488847538,0.7980118,14.72463841,0.959406936,23.71185004,26.42437336,19,211207.52,22125.67,212378.47,445711.66
1163,EP_G000001163,13.69004129,0.723381309,6.921644316,0.956089152,13.54286408,0.868738068,23.14041732,24.19255836,17,170599.35,23560.81,147394.45,341554.61
1164,EP_G000001164,14.76012398,0.869201411,7.0936661,0.941285563,11.05543997,0.89649884,24.01520778,24.95369535,18,170701.04,27070.12,136584.11,334355.27
1165,EP_G000001165,12.80750835,0.768960646,8.566778602,0.808158743,12.72713961,0.825348218,23.95420733,23.5026451,17,162910.99,24648.85,131598.15,319157.99
1166,EP_G000001166,10.72144737,0.886828333,8.598701213,0.749944016,13.36860762,0.871397791,23.87775375,21.1027747,18,194397.86,26143.26,160537.71,381078.83
